from_npi,to_npi,patient_count,transaction_count,average_day_wait,std_day_wait
1912984758,1477962223,148,156,26.776,60.752
1912982513,1477962223,74,76,31.408,61.911
1912101494,1477962223,91,105,36.448,64.701
1891861506,1487038162,72,97,17.113,39.608
1891741435,1487038162,80,105,3.657,16.002
1902833940,1487604609,751,801,38.291,54.115
1902853856,1487604609,38,55,31.527,44.488
1902351315,1487604609,39,51,32.765,48.644
1902903651,1487604609,101,108,37.222,66.02
1912060906,1487604609,41,52,45.942,52.466
1912054172,1487604609,81,91,46.582,56.473
1891768222,1487604609,141,145,34.069,44.027
1891737854,1487604609,62,82,48.549,42.919
1902075500,1487604609,260,332,34.807,45.62
1932172624,1487604609,68,106,29.868,37.422
1932274503,1487604609,111,143,49.189,55.119
1932191855,1487604609,34,57,32.737,34.435
1932205150,1487604609,554,579,46.862,60.656
1932213741,1487604609,60,81,41.111,46.818
1922198480,1487604609,163,232,39.862,52.641
1922164169,1487604609,278,642,0.0,0.0
1922116649,1487604609,155,254,37.862,39.217
1922039346,1487604609,54,88,29.261,36.445
1912979139,1487604609,140,266,1.297,15.976
1912115197,1487604609,913,972,46.142,62.13
1902015019,1487654927,61,91,31.659,44.061
1891861506,1487654927,40,53,29.925,38.271
1891767794,1487654927,89,129,31.039,51.328
1902823099,1487654927,103,150,22.54,46.343
1891198578,1487654927,154,205,46.785,58.144
1891726303,1487654927,148,173,32.925,62.09
1912290859,1487654927,49,50,40.08,81.162
1912982513,1487654927,105,112,41.866,65.441
1912984758,1487654927,219,230,31.578,57.262
1912979501,1487654927,132,155,35.297,59.745
1922084102,1487654927,169,184,23.451,59.067
1922394840,1487654927,57,64,47.984,75.791
1922093756,1487848800,143,164,0.0,0.0
1912435900,1487848800,50,51,0.0,0.0
1912432485,1487848800,70,71,0.0,0.0
1902233844,1487848800,72,78,0.0,0.0
1922116649,1497012959,278,433,2.533,11.517
1912982513,1497028757,95,100,46.23,61.014
1912984758,1497028757,122,127,34.102,48.017
1932194966,1497028757,81,88,36.364,44.061
1912953555,1497725873,104,105,47.79,61.103
1932139474,1497725873,63,81,40.58,54.218
1891782454,1497725873,260,324,36.265,59.439
1902192008,1497725873,58,70,48.6,60.774
1922198480,1497749899,90,101,8.891,38.149
1912060906,1497791420,45,51,49.804,65.093
1891788840,1497791420,116,136,44.647,56.445
1891848735,1497791420,122,124,15.887,55.986
1891887212,1497791420,63,80,46.475,50.854
1922091180,1497791420,277,294,47.014,65.712
1932183779,1497827364,78,81,33.914,68.015
1902031610,1497827364,250,269,21.413,59.543
1912982513,1497827364,146,147,31.299,65.074
1912984758,1497827364,540,607,16.99,47.564
1912290859,1497827364,304,329,11.784,34.502
1922394840,1497827364,729,1888,0.125,3.26
1912060468,1497828321,38,58,44.914,49.983
1891737854,1497828321,40,69,33.145,40.923
1932128782,1497828321,59,100,47.08,54.269
1932172624,1497828321,32,59,33.051,43.86
1932194966,1497828321,47,64,47.25,41.406
1902845118,1508117722,79,82,23.549,40.315
1902833940,1508117722,136,142,23.613,44.569
1902953706,1508117722,64,65,12.015,24.315
1912953555,1508117722,76,76,34.921,62.971
1912115197,1508117722,147,149,32.617,60.312
1922091354,1508260076,340,640,0.0,0.0
1922116649,1508866898,103,196,33.194,45.788
1932274503,1518205897,80,86,26.988,49.37
1902833940,1518302983,59,61,27.869,58.304
1912115197,1518302983,70,72,36.556,63.174
1922116649,1518302983,172,246,11.016,25.992
1891737854,1518346469,317,444,43.302,38.756
1891868105,1518346469,324,387,29.628,52.492
1932172624,1518346469,291,474,24.435,42.068
1922070713,1518346469,51,51,11.98,42.148
1922045137,1518346469,371,473,20.059,46.828
1922055896,1518346469,39,60,32.583,30.618
1922278126,1518346469,359,410,1.873,13.843
1891780896,1518382852,91,227,14.692,15.482
1902812571,1518925403,108,127,26.079,69.793
1922008614,1528021573,65,65,0.0,0.0
1902833940,1528087814,102,104,37.654,64.468
1912115197,1528087814,102,102,30.353,51.113
1922070713,1528126901,110,118,21.305,52.626
1912953555,1528126901,80,81,49.963,61.037
1912953555,1528281623,54,54,41.352,56.623
1902845118,1528281623,85,87,26.897,40.81
1902000490,1528301223,73,76,0.0,0.0
1902013410,1528422086,85,213,10.0,18.188
1902099443,1538114434,73,73,27.205,57.354
1902015019,1538114434,62,89,37.236,43.775
1902823099,1538114434,57,100,34.58,55.38
1902858574,1538114434,40,76,0.0,0.0
1902840044,1538114434,148,151,4.576,26.492
1932183779,1538114434,88,88,26.33,59.917
1891726709,1538114434,38,56,43.75,63.922
1932279429,1538114434,80,128,35.859,44.006
1922366442,1538114434,56,70,44.957,62.974
1922079771,1538114434,165,168,3.756,16.753
1912982513,1538114434,301,313,15.252,45.621
1912984758,1538114434,533,567,13.545,38.442
1922084102,1538149521,394,427,1.166,13.331
1891767794,1538149521,109,164,28.14,43.952
1902015019,1538149521,104,137,45.547,60.289
1891861506,1538149521,63,82,40.427,53.38
1902823099,1538149521,119,191,43.979,55.55
1891726303,1538149521,209,263,46.688,61.45
1891198578,1538149521,89,104,45.365,49.387
1932279429,1538149521,110,157,39.573,42.527
1912027491,1538153937,268,547,1.804,13.744
1912094038,1538153937,39,50,49.32,62.287
1902953706,1538153937,110,126,31.667,54.124
1902247448,1538153937,165,804,0.0,0.0
1902162431,1538153937,75,110,37.727,51.779
1902833940,1538153937,423,441,38.95,60.041
1902004005,1538153937,42,55,45.709,44.193
1891963591,1538153937,45,65,33.523,53.387
1891767794,1538153937,37,60,38.0,52.385
1932279429,1538153937,38,80,27.963,33.403
1932274503,1538153937,98,114,40.632,48.23
1891198578,1538153937,74,88,43.477,51.199
1932128782,1538153937,175,252,46.02,50.084
1932172624,1538153937,53,85,27.506,33.157
1922164169,1538153937,42,58,49.741,53.047
1922198480,1538153937,428,925,0.152,3.451
1912115197,1538153937,495,524,49.135,69.886
1912999863,1538153937,568,1118,0.194,6.253
1922007384,1538153937,273,461,0.059,1.258
1912947318,1538153937,79,135,26.519,30.604
1891737854,1538400098,147,235,44.86,43.104
1891791109,1538400098,52,101,9.03,22.271
1891963591,1538400098,197,342,7.374,26.615
1902004005,1538400098,265,485,11.984,36.319
1902013410,1538400098,37,51,48.549,54.274
1902097876,1538400098,29,65,3.846,15.468
1912060468,1538400098,50,70,48.629,45.524
1932172624,1538400098,48,85,25.788,31.815
1932179876,1538400098,58,71,44.535,50.919
1932179389,1538400098,203,316,2.845,15.774
1932128782,1538400098,434,628,37.182,47.51
1912954231,1538400098,142,162,29.698,55.549
1922116649,1538400098,134,192,49.766,51.607
1922045137,1538400098,217,255,44.357,58.553
1922055896,1538400098,58,171,22.216,25.768
1922278126,1538400098,61,65,49.0,56.281
1922285337,1538400098,268,293,20.655,44.506
1912984758,1538449608,62,63,39.349,58.468
1932274503,1538449608,55,62,41.016,65.038
1891739322,1538567375,393,656,0.03,0.563
1891761490,1538567375,258,291,0.0,0.0
1902162431,1548239437,46,60,30.5,36.444
1902844954,1548239437,663,1146,0.0,0.0
1932190360,1548284060,163,244,37.037,38.85
1932194966,1548284060,425,660,33.282,37.466
1891701017,1548284060,153,176,0.92,9.081
1932128782,1548284060,409,751,34.766,35.073
1932102001,1548284060,177,208,41.212,55.592
1932179876,1548284060,118,203,37.394,42.517
1902899677,1548284060,71,168,30.679,28.03
1902953706,1548284060,91,106,23.509,39.546
1912094038,1548284060,236,560,0.879,11.867
1912027491,1548284060,63,91,44.89,51.236
1902836307,1548284060,73,76,40.474,67.316
1902845118,1548284060,334,339,48.083,57.559
1902802523,1548284060,32,55,41.418,46.628
1902812571,1548284060,222,478,27.839,34.782
1902013410,1548284060,84,149,26.839,33.806
1891999389,1548284060,44,51,47.059,48.408
1902070238,1548284060,129,392,0.865,13.114
1902122096,1548284060,134,161,43.075,43.011
1891882932,1548284060,79,94,0.202,1.96
1891786364,1548284060,25,159,0.0,0.0
1891791109,1548284060,64,115,32.435,33.88
1891836920,1548284060,86,111,37.45,41.321
1891742904,1548284060,76,79,32.165,43.273
1891749420,1548284060,435,1114,1.779,14.321
1891761490,1548284060,90,96,17.677,40.596
1922444363,1548284060,84,84,44.0,43.306
1922280692,1548284060,34,56,42.232,49.407
1922039346,1548284060,46,66,46.848,46.425
1922070713,1548284060,243,245,24.318,45.871
1912999863,1548284060,113,150,47.167,54.544
1912982513,1548284060,406,437,37.483,53.237
1912984758,1548284060,390,411,44.117,52.478
1912993262,1548284060,49,81,45.753,45.292
1912954231,1548284060,108,142,40.697,51.915
1912953555,1548284060,337,350,48.083,61.455
1912947318,1548284060,72,94,44.064,45.462
1912910142,1548284060,372,732,0.796,8.616
1912170226,1548284060,96,96,46.781,60.052
1902840044,1548390503,49,51,7.725,31.937
1922394840,1548390503,78,107,26.71,57.927
1922079771,1548390503,60,61,8.557,38.944
1932274503,1548636970,46,65,31.108,36.703
1902903651,1558560383,166,230,0.07,0.644
1902812571,1558560383,24,53,41.585,58.311
1932194966,1558560383,46,67,46.045,42.509
1922048883,1558801332,211,484,2.023,15.369
1912115197,1568431062,97,105,44.819,51.635
1902833940,1568431062,85,96,42.938,53.479
1912984758,1568452431,100,102,48.0,74.369
1932128782,1568464873,39,69,38.623,43.722
1932102670,1568464873,400,2382,0.429,5.118
1932102001,1568464873,60,71,43.549,51.716
1932183779,1568464873,76,77,35.0,50.476
1891725479,1568464873,450,760,15.813,35.457
1891192787,1568464873,124,287,24.369,30.958
1902823859,1568464873,68,77,49.857,54.345
1902991177,1568464873,975,1076,33.744,47.878
1902099443,1568464873,58,60,37.417,55.916
1912982513,1568464873,151,154,31.773,55.732
1912984758,1568464873,293,315,30.86,52.442
1912171539,1568464873,193,205,20.761,44.219
1922280692,1568464873,329,746,19.145,29.217
1922079771,1568484582,760,831,0.0,0.0
1912989989,1568484582,113,131,24.779,48.862
1912982513,1568484582,283,295,36.427,64.411
